episode,temp,current_cost,best_cost,acceptance_rate,violations
0,50.000000,8.000000,6.000000,1.0000
1,45.600542,6.000000,6.000000,1.0000
2,41.588189,6.000000,6.000000,1.0000
3,37.928879,6.000000,5.000000,1.0000
4,34.591549,7.000000,5.000000,1.0000
5,31.547867,6.000000,5.000000,1.0000
6,28.771997,6.000000,5.000000,1.0000
7,26.240373,6.000000,5.000000,1.0000
8,23.931505,6.000000,5.000000,1.0000
9,21.825792,6.000000,5.000000,1.0000
10,19.905359,6.000000,5.000000,1.0000
11,18.153903,6.000000,5.000000,1.0000
12,16.556556,7.000000,5.000000,1.0000
13,15.099759,8.000000,5.000000,1.0000
14,13.771144,6.000000,5.000000,1.0000
15,12.559432,7.000000,5.000000,1.0000
16,11.454338,6.000000,5.000000,1.0000
17,10.446481,7.000000,5.000000,1.0000
18,9.527304,7.000000,5.000000,1.0000
19,8.689004,6.000000,5.000000,1.0000
20,7.924466,5.000000,5.000000,1.0000
21,7.227199,7.000000,5.000000,1.0000
22,6.591284,8.000000,5.000000,1.0000
23,6.011322,7.000000,5.000000,1.0000
24,5.482391,8.000000,5.000000,1.0000
25,5.000000,7.000000,5.000000,1.0000
26,4.560054,8.000000,5.000000,0.5000
27,4.158819,8.000000,5.000000,1.0000
28,3.792888,6.000000,5.000000,1.0000
29,3.459155,6.000000,5.000000,1.0000
30,3.154787,6.000000,5.000000,1.0000
31,2.877200,6.000000,5.000000,0.5000
32,2.624037,8.000000,5.000000,1.0000
33,2.393150,7.000000,5.000000,1.0000
34,2.182579,6.000000,5.000000,1.0000
35,1.990536,7.000000,5.000000,1.0000
36,1.815390,7.000000,5.000000,0.5000
37,1.655656,5.000000,5.000000,1.0000
38,1.509976,5.000000,5.000000,0.0000
39,1.377114,5.000000,5.000000,0.0000
40,1.255943,6.000000,5.000000,0.5000
41,1.145434,5.000000,5.000000,1.0000
42,1.044648,5.000000,5.000000,0.5000
43,0.952730,5.000000,5.000000,0.0000
44,0.868900,5.000000,5.000000,0.0000
45,0.792447,6.000000,5.000000,0.5000
46,0.722720,6.000000,5.000000,1.0000
47,0.659128,5.000000,5.000000,0.5000
48,0.601132,6.000000,5.000000,0.5000
49,0.548239,6.000000,5.000000,1.0000
