episode,temp,current_cost,best_cost,acceptance_rate,violations
0,50.000000,29.000000,29.000000,1.0000
1,45.600542,31.000000,29.000000,1.0000
2,41.588189,31.000000,29.000000,1.0000
3,37.928879,33.000000,29.000000,1.0000
4,34.591549,33.000000,29.000000,1.0000
5,31.547867,33.000000,29.000000,1.0000
6,28.771997,35.000000,29.000000,1.0000
7,26.240373,37.000000,29.000000,1.0000
8,23.931505,33.000000,29.000000,1.0000
9,21.825792,35.000000,29.000000,1.0000
10,19.905359,35.000000,29.000000,1.0000
11,18.153903,35.000000,29.000000,1.0000
12,16.556556,37.000000,29.000000,1.0000
13,15.099759,33.000000,29.000000,1.0000
14,13.771144,31.000000,29.000000,1.0000
15,12.559432,35.000000,29.000000,1.0000
16,11.454338,35.000000,29.000000,1.0000
17,10.446481,35.000000,29.000000,1.0000
18,9.527304,33.000000,29.000000,1.0000
19,8.689004,31.000000,29.000000,0.8000
20,7.924466,35.000000,29.000000,0.8000
21,7.227199,35.000000,29.000000,0.8000
22,6.591284,37.000000,29.000000,1.0000
23,6.011322,33.000000,29.000000,0.8000
24,5.482391,29.000000,29.000000,0.6000
25,5.000000,31.000000,29.000000,0.6000
26,4.560054,29.000000,29.000000,1.0000
27,4.158819,35.000000,29.000000,1.0000
28,3.792888,35.000000,29.000000,0.8000
29,3.459155,33.000000,29.000000,0.8000
30,3.154787,33.000000,29.000000,1.0000
31,2.877200,33.000000,29.000000,1.0000
32,2.624037,33.000000,29.000000,0.4000
33,2.393150,31.000000,29.000000,1.0000
34,2.182579,29.000000,27.000000,1.0000
35,1.990536,29.000000,27.000000,1.0000
36,1.815390,29.000000,27.000000,1.0000
37,1.655656,33.000000,27.000000,1.0000
38,1.509976,33.000000,27.000000,1.0000
39,1.377114,33.000000,27.000000,0.4000
40,1.255943,27.000000,27.000000,0.6000
41,1.145434,27.000000,27.000000,0.6000
42,1.044648,27.000000,27.000000,0.2000
43,0.952730,27.000000,27.000000,0.4000
44,0.868900,27.000000,27.000000,0.6000
45,0.792447,27.000000,27.000000,0.8000
46,0.722720,27.000000,27.000000,0.4000
47,0.659128,29.000000,27.000000,0.8000
48,0.601132,29.000000,27.000000,0.6000
49,0.548239,29.000000,27.000000,0.6000
